name,typ1,typ2,typ3,lon,lat
古玩步行街,购物服务,特色商业街,步行街,112.97611,28.276852
咿呀孕婴童(兴汉门旗舰店),购物服务,专卖店,儿童用品店,112.982004,28.208033
步步高生活广场,购物服务,商场,商场,112.925712,28.160771999999998
步步高梅溪新天地,购物服务,商场,购物中心,112.861172,28.198246
步步高超市(金星中路店),购物服务,家电电子卖场,手机销售,112.935323,28.218175
友阿百货,购物服务,商场,普通商场,113.00766399999999,28.184244
三湘南湖大市场,购物服务,家居建材市场,家具建材综合市场,113.01443,28.200459000000002
喜盈门范城,购物服务,家居建材市场,家居建材市场,113.034803,28.133153000000004
小米之家(长沙梅溪湖步步高广场店),购物服务,家电电子卖场,家电电子卖场,112.86186699999999,28.199903999999997
花桥钢材市场,购物服务,家居建材市场,建材五金市场,113.04699699999999,28.182406
华海3C广场,购物服务,家电电子卖场,数码电子,113.00771499999999,28.190225
高桥建材市场,购物服务,家居建材市场,建材五金市场,113.01641000000001,28.182821
湖南雨花五金机电市场A区,购物服务,家居建材市场,建材五金市场,113.013878,28.093758
精彩生活超市(晚报店),购物服务,超级市场,超市,113.017277,28.208306
渔人码头,购物服务,购物相关场所,购物相关场所,112.96428,28.229206
红星建材交易中心,购物服务,家居建材市场,建材五金市场,113.01485100000001,28.114138
金桥国际,购物服务,商场,购物中心,112.835806,28.293334
红星美凯龙(韶山店),购物服务,家居建材市场,家具城,113.013374,28.10537381
咿呀(兴汉门小店),购物服务,专卖店,儿童用品店,112.982173,28.209761
三湘花卉市场,购物服务,花鸟鱼虫市场,花卉市场,113.01548899999999,28.210483
大润发(天心店),购物服务,超级市场,超市,113.00350800000001,28.127515999999996
德思勤24小时书店,购物服务,专卖店,书店,113.011877,28.111958
李文锁城(三湘总店),购物服务,专卖店,专营店,113.015629,28.205037
百脑汇,购物服务,家电电子卖场,数码电子,113.007319,28.184388000000002
国储数码广场,购物服务,家电电子卖场,家电电子卖场,113.01041799999999,28.191616999999997
神农茶都,购物服务,综合市场,农副产品市场,113.02368200000001,28.177801000000002
文庙坪,购物服务,服装鞋帽皮具店,服装鞋帽皮具店,112.973673,28.185459
泊富国际广场,购物服务,商场,购物中心,112.984195,28.209042999999998
步步高电器城(红星店),购物服务,家电电子卖场,家电电子卖场,113.014524,28.10975
苏宁易购(五一广场店),购物服务,家电电子卖场,苏宁,112.97653600000001,28.193618
王府井百货(五一广场店),购物服务,商场,购物中心,112.97579499999999,28.192764
湖南国际珠宝城,购物服务,专卖店,珠宝首饰工艺品,112.98939299999999,28.181128
瑞祥陶瓷建材批发大市场,购物服务,家居建材市场,家居建材市场,113.05433300000001,28.196811
环球奥特莱斯,购物服务,商场,购物中心,112.86005800000001,28.322146999999998
步步高电器城(西站店),购物服务,家电电子卖场,数码电子,112.91363,28.203432
友谊商店A座,购物服务,商场,购物中心,112.99771000000001,28.195131
大托城外城家居建材配送中心,购物服务,家居建材市场,家具建材综合市场,112.982045,28.059578000000002
大托城外城家居建材配送中心,购物服务,家居建材市场,家具建材综合市场,112.982045,28.059578000000002
新宝南,购物服务,家电电子卖场,手机销售,112.985091,28.197839000000002
马王堆电动车市场(小河乡人民政府北),购物服务,专卖店,自行车专卖店,113.035928,28.191996000000003
天心电脑城,购物服务,家电电子卖场,数码电子,113.00713,28.189704
南湖灯饰城(湘湖南路),购物服务,家居建材市场,灯具瓷器市场,113.01331499999999,28.203003000000002
国美电器(大华名店),购物服务,家电电子卖场,国美,112.99292,28.169428999999997
高桥大市场酒店用品城,购物服务,综合市场,综合市场,113.018152,28.171488
宝岛眼镜(长沙王府井店),购物服务,专卖店,眼镜店,112.976003,28.191834000000004
迪卡侬(湘江路店),购物服务,体育用品店,体育用品店,112.97036499999999,28.199031
坡子街,购物服务,特色商业街,特色商业街,112.973401,28.190003000000004
好又多超市(开福店),购物服务,超级市场,超市,113.003854,28.237696999999997
马王堆海鲜水产市场(马王堆海鲜市场店),购物服务,综合市场,水产海鲜市场,113.034011,28.193956
浏城桥农贸市场,购物服务,综合市场,农副产品市场,112.989364,28.190693
沃尔玛(长沙黄兴南路店),购物服务,超级市场,沃尔玛,112.975652,28.191253000000003
黄金之城珠宝交易中心,购物服务,专卖店,珠宝首饰工艺品,112.98526299999999,28.187941
时代广场,购物服务,商场,商场,112.90979399999999,28.219796000000002
四方坪建材市场(德汇路),购物服务,家居建材市场,建材五金市场,113.010213,28.235604
美特斯邦威(步行街店),购物服务,服装鞋帽皮具店,品牌服装店,112.976474,28.186435999999997
麦德龙长沙天心商场,购物服务,购物相关场所,购物相关场所,112.98920700000001,28.074709999999996
天心阁古玩城,购物服务,专卖店,古玩字画店,112.983099,28.184001000000002
合一电脑城(朝阳路),购物服务,家电电子卖场,数码电子,113.006837,28.189328999999997
家乐福(芙蓉店),购物服务,超级市场,家乐福,112.985252,28.195548
长沙市花鸟鱼宠物大市场,购物服务,花鸟鱼虫市场,花鸟鱼虫市场,112.986356,28.213604999999998
奥克斯广场,购物服务,商场,购物中心,112.954834,28.224157
万家丽家居建材广场,购物服务,家居建材市场,家具建材综合市场,113.02985100000001,28.192507
家润多(黄土岭路店),购物服务,便民商店/便利店,便民商店/便利店|购物服务,112.98272,28.161465000000003
天马大学商城,购物服务,商场,普通商场,112.94609299999999,28.167274
宁乡步行街,购物服务,特色商业街,步行街,112.55224299999999,28.250478
ZARA(乐和城店),购物服务,服装鞋帽皮具店,品牌服装店,112.97670500000001,28.198392
合峰电脑城,购物服务,家电电子卖场,数码电子,113.006003,28.190493
福锦超市,购物服务,便民商店/便利店,便民商店/便利店,113.02085600000001,28.185847999999996
华润万家(湘府店),购物服务,超级市场,华润,113.019221,28.10933
麦德龙(长沙开福商场店),购物服务,超级市场,麦德龙,113.01191599999999,28.235025
黄兴南路步行商业街,购物服务,特色商业街,步行街,112.97590600000001,28.184039000000002
红星冷链,购物服务,购物相关场所,购物相关场所,113.05416299999999,28.069315000000003
居然之家(长沙高桥店),购物服务,家居建材市场,家具建材综合市场,113.02903,28.168965999999998
人人乐(时代城店),购物服务,超级市场,超市,112.909554,28.219267
苏宁易购(望城步行街店),购物服务,家电电子卖场,苏宁,112.815751,28.358085
通程商业广场(枫林路店),购物服务,商场,普通商场,112.952629,28.195276
德雅村(东塘分店),购物服务,综合市场,果品市场,112.99378700000001,28.171069
岳麓青山园林花卉市场,购物服务,花鸟鱼虫市场,花卉市场,112.905573,28.233652000000003
星沙商业步行街(星沙大道),购物服务,特色商业街,特色商业街,113.08449499999999,28.240087
家乐福(贺龙体育馆店),购物服务,超级市场,家乐福,112.985326,28.177704
长沙茶市,购物服务,综合市场,农副产品市场,113.02918400000001,28.170964
长沙IFS,购物服务,购物相关场所,购物相关场所,112.97986599999999,28.191698
月亮岛五金建材市场,购物服务,家居建材市场,建材五金市场,112.90908999999999,28.279090000000004
高桥火焰文体商贸城,购物服务,综合市场,综合市场,113.02023500000001,28.174653000000003
梅溪书院,购物服务,专卖店,书店,112.862416,28.196656
高桥文体城,购物服务,文化用品店,文化用品店,113.017959,28.173682
通程奥特莱斯直销广场(万家丽中路店),购物服务,商场,普通商场,113.0292,28.167701
家润多超市(千喜店),购物服务,超级市场,超市,113.01138200000001,28.19773
扬帆水果批发大市场,购物服务,综合市场,果品市场,113.038726,28.190178000000003
M-JBABY,购物服务,家居建材市场,布艺市场,112.975254,28.221398999999998
轩辕酒酷(新韶东路店),购物服务,专卖店,烟酒专卖店,112.997332,28.121759
好润佳购物中心,购物服务,商场,购物中心,113.031723,28.201589000000002
捷安特(阳光100专卖店),购物服务,专卖店,自行车专卖店,112.941418,28.145035999999998
无印良品(泊富ICITY店),购物服务,服装鞋帽皮具店,服装鞋帽皮具店,112.98308700000001,28.208914
科勒(万家丽中路),购物服务,家居建材市场,厨卫市场,113.031102,28.194488
友谊商店(韶山路店),购物服务,便民商店/便利店,便民商店/便利店,112.99673999999999,28.17165
翔铭广告大市场,购物服务,购物相关场所,购物相关场所,113.07985900000001,28.205538
止间,购物服务,专卖店,书店,112.984894,28.199325
红星·灯世界,购物服务,家居建材市场,灯具瓷器市场,113.010857,28.105065000000003
通程商业广场(红星店),购物服务,商场,普通商场,113.016177,28.109441999999998
孩子王(奥克斯广场店),购物服务,专卖店,儿童用品店,112.955125,28.223146000000003
新芙蓉(国际)家居建材广场,购物服务,家居建材市场,家具建材综合市场,112.98607700000001,28.141029
好旺角(五一店),购物服务,便民商店/便利店,便民商店/便利店,113.02459099999999,28.182846
金苹果服装精品城,购物服务,服装鞋帽皮具店,服装鞋帽皮具店,113.01243500000001,28.187753000000004
中南国际眼镜城(金井小区东北),购物服务,专卖店,眼镜店,113.030767,28.069855
通程电器(西站旗舰店),购物服务,家电电子卖场,综合家电商场,112.91101599999999,28.209847999999997
郁金香家居建材广场,购物服务,家居建材市场,家具建材综合市场,112.913354,28.215892999999998
岁宝百货(开福店),购物服务,商场,商场,112.98665,28.223678999999997
特色美食七街,购物服务,特色商业街,特色商业街,113.025171,28.183049
天虹商场(长沙芙蓉店),购物服务,商场,购物中心,112.986434,28.135178000000003
新世界百货(长沙时尚广场店),购物服务,商场,购物中心,112.97818999999998,28.194687
素咖啡馆,餐饮服务,咖啡厅,咖啡厅|购物服务,113.00741399999998,28.206445000000002
长沙布市,购物服务,家居建材市场,布艺市场,113.00177,28.134944
明亮眼镜(教育街店),购物服务,专卖店,眼镜店,112.981279,28.024758000000002
化龙池,购物服务,特色商业街,特色商业街,112.977328,28.187579
家乐福(韶山南路店),购物服务,超级市场,家乐福,113.001274,28.136676
天音启凡琴行,购物服务,专卖店,专营店,112.980015,28.191156
下河街大市场,购物服务,综合市场,综合市场,112.969801,28.193062
悦购广场,购物服务,商场,普通商场,112.93521299999999,28.164096
咿呀母婴用品店,购物服务,专卖店,儿童用品店,112.94195,28.222345
红星·皮草城,购物服务,服装鞋帽皮具店,品牌服装店,113.01290300000001,28.102940999999998
小米之家(王府井店),购物服务,家电电子卖场,手机销售,112.975797,28.192915000000003
红星美凯龙全球家居,购物服务,家居建材市场,家具城,112.94745800000001,28.227094
南桥电脑大世界,购物服务,购物相关场所,购物相关场所,113.024977,28.173218
红星眼镜(环保学院店),购物服务,专卖店,眼镜店,113.02085,28.124015000000004
嘉宝橱柜·定制体验馆,购物服务,家居建材市场,家具城,113.026749,28.196997999999997
美图手机店,购物服务,家电电子卖场,家电电子卖场,112.969311,28.190357000000002
国酒茅台(长沙自营店),购物服务,专卖店,烟酒专卖店,113.027658,28.137738
家润多(上城金都店),购物服务,超级市场,超市,112.97540900000001,28.20375
高桥现代商贸城,购物服务,商场,普通商场,113.022625,28.173484000000002
天恒生活广场(金星路分店),购物服务,商场,普通商场,112.91604099999999,28.294763
梦和商业广场,购物服务,商场,购物中心,113.01906899999999,28.109246999999996
橘洲小吃街,购物服务,特色商业街,特色商业街,112.96274199999999,28.198521000000003
海澜之家(世纪金源购物中心店),购物服务,服装鞋帽皮具店,品牌服装店,112.97991,28.2514
迪卡侬(长沙芙蓉南店),购物服务,体育用品店,体育用品店,112.989148,28.074655
华润万家(银盆岭店),购物服务,超级市场,华润,112.95533,28.223025
神龙茶都,购物服务,专卖店,专营店,113.023063,28.176757000000002
丝芙兰(通城店),购物服务,个人用品/化妆品店,其它个人用品店,112.99469199999999,28.170146000000003
美利达自行车(河西旗舰店),购物服务,专卖店,自行车专卖店,112.942899,28.201366999999998
苏宁易购(东塘店),购物服务,家电电子卖场,苏宁,112.992189,28.170208000000002
新华书店(袁家岭书店),购物服务,专卖店,书店,112.99731200000001,28.194222999999997
美食街,购物服务,特色商业街,特色商业街,112.945725,28.167607
宝马金盛布业大市场,购物服务,家居建材市场,布艺市场,112.99923100000001,28.139096999999996
迪卡侬(长沙岳麓店),购物服务,体育用品店,体育用品店,112.951931,28.226909000000003
华润万家(世纪金源店),购物服务,超级市场,华润,112.97998,28.251369
优衣库(奥克斯广场店),购物服务,服装鞋帽皮具店,品牌服装店,112.954508,28.223011
明洞,购物服务,服装鞋帽皮具店,服装鞋帽皮具店,112.973584,28.185222999999997
步步高(林学院店),购物服务,超级市场,超市,113.001345,28.134196999999997
东塘服装交易大楼,购物服务,服装鞋帽皮具店,服装鞋帽皮具店,112.993601,28.166242999999998
高桥水暖建材城(长沙大道),购物服务,家居建材市场,建材五金市场,113.03141200000002,28.170577
学生公寓(商业街),购物服务,特色商业街,特色商业街,112.945741,28.167534000000003
长沙眼镜批发城,购物服务,专卖店,眼镜店,112.97686200000001,28.191256
红旺大市场,购物服务,综合市场,综合市场,112.81523899999999,28.366158000000002
中国移动手机专卖店(咸嘉店),购物服务,家电电子卖场,手机销售,112.928385,28.220525
陈晓仲眼镜,购物服务,专卖店,眼镜店,112.98134499999999,28.211725
金满地(百联东方广场西),购物服务,购物相关场所,购物相关场所,112.975422,28.200298999999998
红星蔬菜批发大市场(湘府东路),购物服务,综合市场,蔬菜市场,113.021767,28.109861
弘道书店,购物服务,专卖店,书店,112.96955,28.190523
TAHAN服装店,购物服务,服装鞋帽皮具店,品牌服装店,112.981683,28.202262
湾田国际建材总部基地,购物服务,家居建材市场,家居建材市场,112.941626,28.35482
曲美家居(芙蓉南路),购物服务,家居建材市场,家具城,112.986208,28.139979999999998
康明眼镜(新建西路店),购物服务,专卖店,眼镜店,112.99224199999999,28.154809000000004
火焰新能源电动车市场,购物服务,专卖店,自行车专卖店,113.022898,28.175805
河马公园购物中心,购物服务,商场,普通商场,112.99495900000001,28.251137
家润多(南湖路店),购物服务,超级市场,超市,112.978154,28.165996999999997
宝岛眼镜(百货店),购物服务,专卖店,眼镜店,112.86118,28.198233000000002
名创优品(长沙黄兴南路店),购物服务,专卖店,礼品饰品店,112.976501,28.186935
红星花卉市场,购物服务,花鸟鱼虫市场,花卉市场,113.03536000000001,28.096395
联想专卖店(长科路店),购物服务,家电电子卖场,数码电子,112.868804,28.203188
浏阳市步行街,购物服务,特色商业街,步行街,113.629729,28.138365999999998
中国移动(火星店),购物服务,家电电子卖场,手机销售,113.02416000000001,28.207442999999998
步步高(酷芙店),购物服务,专卖店,专营店,112.93546200000002,28.218846000000003
八+八(城南中路),购物服务,专卖店,礼品饰品店|购物服务,112.989174,28.180852
新精华眼镜(麓山南路),购物服务,专卖店,眼镜店,112.944216,28.170601
南湖宠物市场,购物服务,花鸟鱼虫市场,宠物市场,113.01306399999999,28.212491999999997
